DATE,ACWV US Equity,AGG US Equity,AMLP US Equity,ARKG US Equity,ARKK US Equity,ARKQ US Equity,ASHR US Equity,BBAX US Equity,BNDX US Equity,BOTZ US Equity,CALF US Equity,CIBR US Equity,COPX US Equity,COWZ US Equity,DIVO US Equity,DXJ US Equity,EEMV US Equity,EFAV US Equity,EFV US Equity,EMXC US Equity,EUFN US Equity,EWA US Equity,EWC US Equity,EWL US Equity,EWT US Equity,EWU US Equity,EWW US Equity,EWY US Equity,EWZ US Equity,FEZ US Equity,FXD US Equity,GDX US Equity,GLDM US Equity,GUNR US Equity,HDV US Equity,HEFA US Equity,IBB US Equity,ICLN US Equity,IEFA US Equity,IGF US Equity,IGV US Equity,IHI US Equity,IJH US Equity,IJR US Equity,ILF US Equity,INDA US Equity,ITA US Equity,JETS US Equity,KRE US Equity,KWEB US Equity,LIT US Equity,MBB US Equity,MCHI US Equity,OIH US Equity,PAVE US Equity,PCY US Equity,PDBC US Equity,PICK US Equity,RPV US Equity,SCHP US Equity,SLQD US Equity,SLV US Equity,SMH US Equity,SPLV US Equity,SPYD US Equity,TAN US Equity,URA US Equity,VCIT US Equity,VEA US Equity,VGK US Equity,VIG US Equity,VNQ US Equity,VOO US Equity,VPL US Equity,VTV US Equity,VWO US Equity,VXF US Equity,VYMI US Equity,XBI US Equity,XHB US Equity,XLB US Equity,XLC US Equity,XLE US Equity,XLF US Equity,XLI US Equity,XLK US Equity,XLP US Equity,XLU US Equity,XLV US Equity,XLY US Equity,XME US Equity,XOP US Equity
44146.00,104.1572676,129.0285781,32.36326873,77.87703132,103.6072307,65.01806508,38.89593484,55.12456496,63.84045555,31.0097711,29.22315275,36.90247855,24.93388789,33.1923015,39.73750432,57.55588715,64.07700766,79.9611974,51.45595425,54.6553497,18.71648019,26.15332653,31.47515972,46.2151922,52.29367058,32.86057107,42.19627587,77.32697794,34.74768513,43.93565806,47.15337481,37.89344347,37.14,33.3964217,98.14185873,34.1483885,140.7346898,23.47885829,72.4954722,48.5553988,64.61130548,53.73274476,44.59089888,85.88583782,27.51561382,37.44491337,91.7744183,20.44130994,51.1540767,76.41168461,52.82406956,121.0971294,83.76767344,125.67911,19.72945554,33.74125706,14.97887074,34.48540571,62.19688478,32.73581016,57.16045635,22.52,102.5272339,60.33477749,37.23803394,76.95016807,12.36195899,108.6298289,49.2933257,63.95650794,147.472831,97.60915372,352.2004073,81.21619442,125.5706951,51.87325451,150.9787657,66.27169691,124.3851266,57.6567939,74.76600884,64.92270861,40.48081595,29.18178635,91.49093272,127.8511918,74.01514563,75.3179258,118.8250303,160.6190464,28.84627813,51.07263462
44147.00,103.3339756,129.5683544,31.86791258,78.06879419,103.7751347,65.07029681,38.72058854,54.18988188,63.97226654,30.78402161,28.49906609,36.83088284,24.94449354,32.54638845,39.35120808,56.34268862,63.79377029,79.19923532,50.50306621,54.1035431,18.3222049,25.66141444,30.96714718,45.94372138,52.08697623,32.19088972,41.23530643,76.5804756,33.62114703,43.20560936,46.45948592,38.24024752,37.36,32.7910485,96.70586056,33.64418411,140.7548654,23.21022147,71.48612582,47.43009011,64.46802973,53.61136435,43.7994449,84.04859467,26.64646808,36.96922543,90.62763081,19.89303594,50.00785859,77.72249091,52.8565967,121.1521635,83.83075151,122.8581143,19.40284272,33.68100482,14.85102831,33.79339088,60.79477114,32.80568956,57.18243692,22.55,101.4204475,59.87728324,36.16385989,75.76758497,12.05555146,108.9925707,48.58134808,63.09025445,146.1612925,96.33488279,348.9431744,80.03039626,123.9679002,51.48605811,149.4021286,65.2085764,124.4555371,56.78509292,73.19085195,64.55481667,39.17459661,28.69614272,90.44526045,126.7124875,73.81567376,74.1062256,118.3866404,158.4676642,28.36443606,49.02042023
44148.00,104.2655955,129.5903861,32.66283601,78.93172709,104.3103285,65.91645094,38.69995956,54.86372317,64.02718779,31.29708863,29.2708502,37.15817755,25.38993093,33.53400614,39.8737344,57.08590934,64.28398881,79.93878675,51.36410962,54.95446484,18.90202151,25.98935583,31.11847007,46.49752185,52.78320983,32.68737762,42.29345255,78.42540281,34.25550829,43.8471673,47.35014927,38.77065373,37.58,33.37400047,98.60137814,34.05671498,142.2982965,23.3176762,72.52874736,48.09859032,64.71018592,54.2368106,44.75428214,86.2976337,27.21856401,37.58968796,93.59671076,20.84475685,51.49248395,80.48974865,54.10347026,121.1961909,84.58768832,127.8458062,19.87234864,33.873812,14.7871071,34.47387213,62.6459993,32.81644024,57.21540776,22.9,102.915396,60.61798822,37.33351608,75.72645165,12.11894612,109.0265777,49.2710764,64.08025844,148.1501009,98.90659322,353.6838996,81.21619442,126.3002432,52.13876061,151.6094205,65.91347152,125.7732188,58.16528615,74.45313521,65.51542341,40.60065259,29.17099427,92.45036396,127.7879304,74.83519665,74.84230516,119.8835813,161.0388283,29.70288624,51.68618326
44151.00,104.9372284,129.5793703,34.03975695,78.49493389,104.4572445,66.47010734,39.28788539,55.68972217,64.01620354,31.89224638,30.2394512,37.58775185,26.36565091,34.4204384,40.3340552,57.92749751,64.92671976,80.3645891,52.33995882,56.03050386,19.27310414,26.3758582,31.68052649,46.76899267,53.77316698,33.14922683,43.74030541,79.90774317,35.10861482,44.20113031,48.18902987,38.51565075,37.6,34.3044815,100.3016,34.38903151,142.3184721,23.4358764,73.36062625,48.65567383,64.65973671,54.11037268,45.65182914,88.89511539,27.96668946,37.9929886,96.24636588,21.63096108,53.66484017,79.94878097,54.89496391,121.1411567,84.79794854,140.2238632,20.57660753,33.93406425,14.92560306,35.23508845,64.71630772,32.77343753,57.24837861,23.02,105.810875,60.92298439,38.51510754,76.36401819,12.10838034,109.1739416,49.90518147,64.75526116,149.9776545,100.0186842,357.9731271,82.47884987,128.4336186,52.74721209,154.0269307,67.02281466,126.3767371,59.07849671,75.92040465,65.93441146,43.27300959,29.81851912,94.70341038,129.0215268,75.52226642,75.60103333,119.6804251,163.1482323,31.05204401,54.60582849
44152.00,104.4172545,129.8437505,34.80629026,79.34721331,106.23073,67.02376374,39.26725641,55.92882714,64.13703028,31.64597421,30.35022566,37.85367881,26.39746787,34.28458255,40.03546874,57.5886763,64.77420733,80.1853039,52.48920634,56.12356669,19.35427846,26.42270697,31.83184937,46.79071034,53.76228833,32.94139468,43.97784842,79.85442157,36.08203124,44.27855972,48.40651743,37.67924096,37.48,34.34932396,100.0373763,34.2744396,141.9956629,23.47885829,73.29407594,48.73366552,65.29539669,53.75128898,45.76640961,89.39138222,28.58279277,37.93094235,96.95328968,21.62061628,53.45742928,77.98257152,54.50463828,121.1961909,84.44050616,142.1116777,20.46433438,33.9220138,14.95756367,35.47729364,64.68344569,32.83256625,57.28134945,22.74,104.5939345,60.51995374,38.47930174,77.44376797,12.10838034,109.3439768,49.88293217,64.74401112,148.8273708,100.1113585,356.1886364,82.30317607,127.8367156,52.66977281,155.3092622,67.32326176,127.4831873,59.20302542,75.63989726,65.69936938,43.71640515,29.77535079,94.45546747,128.3045648,74.99034144,74.1175499,118.8998773,162.4555922,30.92355279,55.49441616
44153.00,103.4206379,129.9318773,34.59336434,79.12348996,106.010356,67.69232996,39.05065216,55.8636167,64.12604603,31.59466751,30.28112152,37.34228082,26.37625656,33.84440959,39.50050132,56.98754189,64.66526989,79.89396546,52.15626956,56.11279553,19.37747113,26.45784355,31.74537915,46.43236886,54.18655568,32.74510877,44.09661992,79.8117643,35.40392093,44.00202612,48.22009952,36.53682759,37.26,33.85605691,98.50947426,34.07963336,139.130732,23.13500316,72.87259063,48.06516531,64.82924604,52.62852025,45.10863284,88.14543572,28.30774665,37.85855505,96.66528369,21.72406421,52.52953843,76.15160399,53.70230224,121.2182045,83.96742065,141.0712345,20.37247452,33.94611469,14.98952427,35.1428198,64.02620492,32.83794159,57.27035917,22.55,104.0746367,59.67032156,37.88253838,76.82676809,12.08724879,109.3893195,49.61594056,64.38400966,147.0858196,98.16519922,351.8671591,81.87497118,126.3002432,52.49276874,154.6996292,67.13837123,125.0691141,58.9435906,75.01415,65.03512004,42.44613679,29.49475669,94.03504254,126.9339022,73.95973677,72.66803937,116.6865433,161.3431702,30.23826631,54.29905417
44154.00,103.6481265,130.1742258,35.8567248,79.99707636,108.3610113,68.8518745,39.41165924,56.18966893,64.18096727,31.75884896,30.44271089,37.9559584,26.20656613,33.99135128,39.66223565,57.15148764,64.71973861,80.62231156,52.47772577,56.02619539,19.42385646,26.65695082,31.87508448,46.62782785,54.20831298,33.02221829,43.96705101,79.55582064,35.99453314,44.24537568,48.66543119,36.23082401,37.2,33.91210998,98.53245023,34.2744396,139.3022243,23.46811282,73.40499312,48.16544034,66.01984727,52.90162615,45.50754262,88.66282028,28.54978723,37.72412151,97.14180269,21.78613296,52.61686933,78.06579732,54.11431264,121.251225,84.39845411,143.9565874,20.44392108,34.01841739,14.98952427,35.30428993,64.33291728,32.8809443,57.31981544,22.42,105.4332038,59.92085412,38.00189105,78.36926779,12.05555146,109.6727115,49.91630612,64.83401148,147.472831,98.5474805,353.3399014,82.24827801,126.4771033,52.62552179,156.6967028,67.30015044,125.8033947,59.37944109,75.32702363,65.43366964,43.14118929,29.59188542,94.27220533,127.9566274,74.15920864,71.94328411,116.6010038,162.1407558,30.25968151,55.61077884
44155.00,103.4639691,130.306416,35.24633716,81.44595136,110.0820268,68.81008912,39.57669105,56.38530028,64.27982552,31.8717237,30.13563912,38.22188535,26.86411656,34.03341225,39.55026573,57.87284893,64.94850725,80.71195416,52.61549271,56.01003865,19.35427846,26.7037996,32.01559859,46.54095718,54.12128378,32.99912583,44.20459401,79.61980655,35.18517566,44.19006897,48.69650084,36.61842854,37.32,33.97937367,98.30269052,34.42340908,140.0890715,23.73674964,73.63791921,48.22114869,65.9673801,52.61840521,45.4926896,88.56779046,28.15372082,37.73446255,95.37187496,21.47578919,52.0383021,79.31418427,55.39371334,121.2622318,85.68104148,141.7577125,20.37247452,34.00636694,15.06409902,35.57659776,63.86189472,32.93469768,57.22639804,22.49,104.8981696,59.67032156,37.85866784,80.23055075,12.07668301,109.6160331,50.08317588,64.80026134,146.6773076,98.01460357,350.9749137,82.97293244,125.8802004,52.99059268,156.8648774,67.26548347,126.7790826,59.30679935,75.26229115,65.28038134,42.91349968,29.33287548,93.42057534,126.6386826,73.69377428,71.95460841,116.3336929,161.2906975,30.25968151,55.07127917
44158.00,103.2039822,130.2733684,37.00652476,82.09581441,112.726514,70.36659485,39.72109389,56.18966893,64.23588852,31.97433711,31.03243418,38.34462087,27.21410307,34.92038793,39.8612933,58.40840504,65.06833845,80.20771455,52.8910266,56.47858417,19.57460878,26.71551179,32.22096536,46.20433337,54.64345898,33.05685699,44.33416293,81.16613283,35.3820464,44.23431434,49.6493035,35.04761016,36.56,34.65201057,99.92249645,34.43486827,140.300915,24.1880595,73.62682749,48.46626544,65.8785895,52.28292326,46.19926915,90.62676986,28.48377616,37.85855505,97.8853818,22.15854549,52.98802567,78.58595855,57.07428205,121.2622318,85.29206007,155.4121895,20.71950064,34.01198245,15.1173667,36.36537934,65.74598493,32.91857167,57.29233973,21.93,106.513763,59.67360026,38.78961869,82.96591688,12.15064345,109.5933618,50.11654983,64.73276107,147.6125851,98.19995207,353.0496529,83.13762663,127.4277265,52.97952993,159.6607805,67.6930428,127.2317214,60.62472822,75.88803841,65.311039,45.94536659,29.8832716,94.98369367,126.6070519,73.71593782,71.96593271,116.0343047,163.064276,31.12699722,59.97966825
44159.00,103.7997856,130.0971149,38.09954448,79.60289713,111.3832824,71.51569304,39.65920696,57.49387788,64.19195152,32.39505207,32.0219223,38.60031986,28.11558349,35.7137861,40.24696748,59.14069605,65.35157582,80.70074884,54.14240969,57.32121211,20.27038871,27.41824336,32.78302178,46.51923952,54.77400278,33.69189964,45.18715827,82.52050135,36.57420809,44.93117901,50.21891378,34.08879894,36,35.67217652,102.0937257,34.88177671,139.4636289,24.52116916,74.70272419,49.29074904,66.05213476,52.19020212,46.95677336,92.84413228,29.55095511,38.48935862,100.3098686,23.33785184,55.59703641,79.50144231,58.98254072,121.2402182,86.2592571,163.8215453,21.31148637,34.12084014,15.45827983,37.79554332,68.1996838,32.91857167,57.30333002,21.63,106.8494707,59.88083814,40.11443336,85.38249973,12.52044564,109.6387045,50.91752465,65.73401511,149.5476419,98.72124472,358.7686229,84.5100782,130.1027361,53.6875462,161.5947886,69.0334991,126.7991999,60.41718037,77.77606894,66.6497569,48.30614834,30.93010343,96.64383313,128.3678262,74.2146175,72.73598518,116.3764626,165.4885164,32.41190939,63.06856827
44160.00,103.7131233,130.0530516,37.8724235,79.61355062,113.8388777,72.00667136,39.20536948,57.5156147,64.20293577,32.38479073,31.59752937,38.89693069,27.8928648,35.51815367,40.19294199,58.45212391,65.00297598,80.70074884,53.91279812,57.20563755,20.09644373,27.44166774,32.85868322,46.56267485,54.26270623,33.44942881,44.8740334,81.82732061,37.03357314,45.00860842,50.20855723,34.72120634,35.98,35.53764914,101.1057589,34.76718481,140.1697738,24.94024261,74.591807,49.14590732,66.78263925,51.91541037,46.64910358,92.11557034,29.6719754,38.09639902,99.68672836,23.42061018,54.7455601,78.47152308,57.48629245,121.1961909,85.40770319,161.5690393,21.02570016,34.06036365,15.57014195,37.83014406,67.0056964,32.97232505,57.30333002,21.72,106.8442253,59.80448734,39.6250874,86.63706615,12.63666919,109.7747327,50.8174028,65.74526515,148.9348739,98.77916613,358.177376,84.01599563,129.2958117,53.44416561,162.277998,68.87171989,127.5636565,60.2200099,76.966913,66.63953768,47.17968395,30.82218263,95.91078454,128.6419587,74.17029042,72.9284983,115.9487652,165.6879128,32.25129537,62.11651005
44162.00,103.9947758,130.2733684,36.93554945,84.81245504,117.3018966,72.84237914,39.81392428,57.36345699,64.30728614,32.83628971,31.53039963,39.35718888,28.57162653,35.54521616,40.18044419,58.80187483,65.42783203,81.1825778,53.93575927,57.39930303,20.0500584,27.28940924,32.966771,46.76899267,54.68697358,33.41479012,44.70127485,83.03238867,37.21950661,45.34044873,50.4881841,34.91500861,35.62,35.57128098,101.0023671,34.95053186,144.4772581,25.34857058,75.07984262,48.84508223,67.84610848,52.42116205,46.70002824,91.95718731,29.61696618,38.24117361,99.14213521,23.42061018,53.95958197,80.66660346,57.7139824,121.2622318,86.65875153,158.4584357,21.02570016,34.18131664,15.54350811,37.99161419,66.65516799,33.03682911,57.35828143,21.05,108.2762285,60.05535424,39.31477045,87.84021591,12.60497186,109.9561036,51.17339161,66.04901638,149.106879,98.33896344,359.1986207,84.93828309,129.284758,53.94198955,163.7752777,68.94105384,132.2308648,60.10585858,77.3660966,67.06874494,46.62843542,30.7250539,95.74908264,129.32729,74.15920864,72.20374303,117.0180087,166.0447274,32.30483337,61.22792237
44165.00,103.1498182,130.4496219,35.47345814,87.039035,117.9210424,71.80819077,39.50448964,55.90709033,64.27982552,32.47714279,30.70717711,39.46969644,28.57162653,34.98559874,39.94298589,57.26078481,64.38203252,79.83793883,52.5695704,56.30086,19.58620511,26.61010205,32.72897789,46.1826157,53.80580293,32.62964647,43.80508987,81.49672672,36.36640009,44.61040003,50.00142622,35.37401398,35.4,34.68564241,99.63529682,34.21714365,146.2527082,25.28409774,73.47154343,47.90918193,68.14880371,52.80216166,45.94252403,89.89820792,28.94585365,37.72412151,96.77524961,22.78957784,51.96188756,78.4819263,56.61890214,121.2402182,83.90434259,147.9145623,20.69908734,34.09664955,15.4476263,37.32266652,64.99015804,33.08520715,57.39125227,21.05,109.4249783,60.18624132,38.40769014,86.97641608,12.49931409,110.1488101,50.16104843,64.93526189,148.7413682,97.30796241,357.5861291,82.74236057,127.8919844,52.61445904,161.9731815,67.33481742,133.981068,59.38981849,76.5893069,66.83370287,44.05194773,30.08832114,94.89745266,130.1918618,74.14812687,71.16190734,117.3387818,165.0372509,31.39468725,57.18696412
44166.00,104.1247692,130.037593,35.84252974,88.40268206,118.3303083,72.83193279,40.62876885,56.95045749,64.06585234,33.24674333,31.20503865,39.3776448,29.16554304,35.38773206,40.30542224,58.40840504,65.31889458,80.74557014,53.85539522,57.72265329,20.32837037,27.13715073,32.91272711,46.942734,54.75224548,33.58798357,45.40310646,83.08571027,38.16011125,45.73865711,50.6331758,36.67962926,36.14,35.40872707,100.5658236,34.80156238,146.5956929,25.04769734,75.25731011,48.68909884,67.62413198,52.90162615,46.50269521,90.89074157,30.409099,38.9030003,97.49264635,23.18267995,53.29368383,77.66007156,57.43208055,121.1845643,84.56666229,154.3502938,20.88280705,34.12084014,15.38370508,38.70669618,65.75693894,33.01753164,57.36627136,22.3,111.4129975,60.58980981,38.9686477,85.76298299,12.53101142,109.8417265,51.24013951,66.57776851,149.7841489,98.55906479,361.5206086,84.36734324,129.0415753,53.70967171,163.0768274,68.88327555,133.7195434,59.05774192,77.43082907,68.06000934,44.25567001,30.55238061,94.66028988,131.8577441,74.80195134,71.66017659,118.3224858,166.2651129,32.84021344,56.91192508
44167.00,103.8647823,129.8941368,37.1768655,88.28549364,117.8895604,72.17381292,40.69065577,57.05914157,64.07684511,33.19543663,31.23714869,39.09126193,29.47310695,35.49641674,40.31792005,58.8455937,65.18816964,80.53266897,54.05056506,58.19830778,20.52550802,27.24256046,33.13971143,46.89929866,55.10036228,33.69189964,46.01855879,84.64270086,38.14917398,45.7607798,50.24998343,36.68982938,36.42,35.70020306,101.5997423,34.778644,146.262796,24.82204241,75.16857637,48.9676406,67.18219695,53.16630287,46.44540497,91.31309632,30.64013774,38.78924884,98.419502,23.51371331,54.23249105,77.17112,56.80322258,121.1955911,84.06203775,158.9518418,20.84198045,34.22969784,15.45827983,39.49097965,66.33750162,33.06061438,57.37728216,22.33,111.8588593,60.22987035,39.52960526,84.44671658,12.86911628,109.8190132,51.31801206,66.52151829,149.3433859,97.78291794,362.2838546,84.55399665,129.8595534,53.6875462,162.6984345,69.18372265,133.5988397,57.90585133,76.43826445,68.69360102,45.69370965,30.88693511,94.78965139,131.6574165,74.18137219,72.13579723,119.2099579,165.2261527,33.42913152,58.75257098
44168.00,103.9731102,130.1148387,38.73832224,91.76918574,119.9253958,73.01996704,40.58751089,57.25477291,64.23074387,33.19543663,31.70477068,40.18565361,29.9715726,35.67031223,40.19294199,58.57235079,65.66749442,80.70074884,54.23425432,58.74591361,20.56029701,27.37139459,33.36669576,46.70383967,55.70956668,34.10756393,46.42886035,86.12504122,38.79447251,45.72759577,50.80923716,36.22062389,36.66,36.06454804,101.7490861,34.69842966,147.7255249,24.65011484,75.40150245,48.95649893,67.53735935,53.04155079,46.71063754,91.91495183,31.05820785,38.95470551,100.0585179,24.40336546,54.52723285,78.23224891,56.78153783,121.1955911,84.84000058,161.6012179,20.913427,34.39903204,15.49024044,40.32139745,67.03855844,33.15216519,57.39930376,22.43,111.8168958,60.13170504,39.88766328,83.28470015,13.05930026,110.0575033,51.49600647,66.7240191,148.9133733,98.60540191,362.1763551,85.00416077,130.1137898,54.2185584,164.1909843,69.3339462,134.5041172,59.04736453,75.90961591,68.3870244,46.1730562,30.89772719,95.0375943,131.573068,74.36976229,71.38839336,119.0602638,165.6879128,33.3113479,59.50363914
44169.00,104.2222643,129.7617156,40.22880367,95.52986865,122.9791489,74.25263601,40.7525427,57.79819331,64.18677279,33.55458355,32.36494901,40.60499996,30.89426432,36.39849959,40.59399657,59.21720406,66.08145673,80.73436481,54.78532211,59.80148742,20.734242,27.60563844,33.8747083,46.96445166,56.77567438,34.46549707,46.53683444,88.50318438,39.53820641,46.14792684,51.07850748,36.0166215,36.58,36.75960616,103.2425242,35.019287,149.0974636,24.72533315,75.97827182,49.13476565,68.24768415,53.67374039,47.57635663,94.19566747,31.59729824,39.32698303,101.1686501,24.32060712,55.57520369,78.41950695,58.23441659,121.1955911,84.88205263,173.5073212,21.42375953,34.49579443,15.54350811,41.38248686,68.46258011,33.08754109,57.36627136,22.48,115.0795551,60.52436627,40.68732619,83.72688339,13.98908863,109.8076565,51.99661574,67.32027151,150.300164,100.1113585,365.2938388,85.78371326,131.705531,54.58362929,167.1445511,70.20062053,136.9986596,58.87094885,77.44161782,68.44833973,48.68962558,31.27545002,96.16950757,132.8910128,74.94601436,70.6749624,120.3326636,165.845331,34.89607291,64.52839089
44172.00,104.1247692,129.9603473,39.4480753,100.8459615,126.6415538,75.31816343,40.48436601,57.3851938,64.29670047,33.04151652,32.28150446,40.75841936,30.3767085,36.06157708,40.45539591,58.44119419,65.86358183,80.30856247,54.19981259,59.86880718,20.3747557,27.53536528,33.89632585,46.92101633,56.90621818,34.13065639,45.92138211,88.67381349,39.56008094,45.89351593,51.25456884,37.23043571,37.14,36.56902571,102.6681249,34.7729144,149.1075514,24.83278788,75.33495214,48.94535726,68.6250442,53.3753469,47.39812035,93.96337236,31.43227057,39.61653221,101.0534477,24.24819357,55.49878915,78.87724884,59.26444257,121.2176447,84.45101917,169.2490122,21.34210632,34.49579443,15.53285458,41.27868463,67.93678749,33.16832122,57.37728216,22.82,115.7352343,60.34985017,40.2815271,84.89918316,14.80265346,109.8985099,51.61837762,66.92651992,149.6013935,99.24253738,364.6165924,84.97122193,130.8764992,54.58362929,167.8067387,69.88861777,138.2761067,59.27566717,76.93454676,68.87754699,47.55117753,31.0596084,95.70596214,133.2705809,74.65788832,71.07131293,119.5948856,165.4675273,34.8639501,62.38097067
